,S,K,T,r,sigma,value
519,1.0089515207843438e-98,50.0,0.658527859055061,0.9253932324311734,0.8107427257255541,27.183924329679783
520,5.0899843316715204e-34,50.0,0.018636034398214825,0.9631679253652508,0.7486176140697745,49.110525223878135
521,1.3529902307467897e-15,50.000000000000554,1.682024159917669e-07,0.9875590123452183,0.7180055011784282,49.999991694510655
522,2.4998604084128668e-257,50.0,4.082833396634304e-05,0.9312556956795738,0.16680471828105578,49.99809895521307
523,1.6007309228698154e-229,50.0,0.000740828215061655,0.9101192148000153,0.31118817454044134,49.966299262833125
524,0.016591062760418256,50.968273944604775,0.47783405180023925,1.0007292883218404,1.0004679421236218,31.579102417679405
525,2.4010680871885258e-18,50.0,0.11824290632001302,0.9188770347202594,0.3139135731297926,44.852185404802846
526,3.06499486e-315,50.0,0.18575955240655115,0.9850398963433745,0.568990205311635,41.639216818678584
527,1.0888576899630795e-10,50.0,0.011408275032620464,0.9050819651391517,0.23267382681799637,49.48638501011043
528,5.9726930977955935e-80,50.0,5.692114186809906e-05,0.9577663654687948,0.3493900747432423,49.99727421654339
529,2.0393370089338628e-89,50.0,0.23173020106444614,0.9045875920757115,0.47853142554084976,40.54460559797853
530,3.0674325197781796e-215,50.0,0.02722240459918636,0.9172921337593658,0.15617938310639018,48.76691481498561
531,1.5627827925404203e-82,50.00000000000378,0.11497456728173004,0.9379804559883782,0.26194889951142564,44.88838648436177
532,0.005378431172640241,50.00000000053354,0.11060980491320756,0.8349011344744339,0.41600147836750706,45.58399970757151
533,1.7320386602803665e-137,50.0,3.5826226045765865e-05,0.9814035385450613,0.7016626887606578,49.99824203165455
534,4.1355475755841305e-60,50.00000003551349,1.141615807449618e-06,0.9119142965081986,0.411338046287428,49.99994798275175
535,3.046470717455558e-64,50.0,0.0008131937395195116,0.9848371898300282,0.7238831927559413,49.959972858415696
536,2.3128145689355263e-133,50.0,0.0005739655304546131,0.8132020654128133,0.8150337798120111,49.97666794779867
537,9.692228579615937e-68,50.00000000018648,0.008579041387589227,0.8761940248177276,0.8570489279642515,49.62556382369728
538,0.0,50.0,0.08398283823971699,0.9822467081679489,0.4267556049719551,46.04094636979464
539,6.884237393396111e-72,50.0,0.5106253039901867,0.8966634466877762,0.43820785863212885,31.631832159726343
540,5.5438104849552714e-269,50.0,0.15430529528157474,0.9775075547130583,0.6210973192499356,42.99949681112265
541,3.7649113917519053e-06,50.0,0.01637731966045633,0.9517823301698182,0.5080815882732611,49.22665698832101
542,0.00045632287805478464,50.0,0.11136612024535344,0.9733969898557525,0.0936438946069038,44.86281992781698
543,1.625067892091239e-41,50.0,0.0011480687144366478,0.9259061332888973,0.5751070514287865,49.94687804621659
544,1.1579490448535227e-107,50.0,0.09998012013727318,0.9685512545681514,0.22719825535503269,45.38524874037787
545,3.8469354513332625e-165,50.00000000004868,0.1692437665123301,0.9944573057715388,0.831572527198161,42.25477247299565
546,4.371838917852293e-20,50.0,0.9208068285063911,0.9706417843275092,0.43630617607501015,20.455451467376868
547,9.986376811267935e-61,50.00002050735201,0.5631488853545341,0.9995991492660379,0.3935707517320082,28.47710038011567
548,1.6143571915945836e-13,50.0,0.024080849261018993,0.9760103968087013,0.6828000581159892,48.83854444038146
549,2.352566743940132e-111,50.0,0.2090223295313394,0.9808168178420826,0.05734071565924576,40.7318519398507
550,9.58375327817412e-280,50.0000000004158,5.7114394356116994e-08,0.8276233598957579,0.3554798119377873,49.999997636955506
551,3.9389814884417645e-306,50.000000000000036,0.1013208673785044,0.9601521064194604,0.8761561452127056,45.36494005331489
552,4.555991235171204e-20,50.00259536755287,9.579752003637325e-07,0.9318610419013831,0.16556855302154055,50.002550730267494
553,3.357295306811501e-151,50.0,0.0002772586849715394,0.9741037713495426,0.057623301986205425,49.98649788686535
554,3.645374470070096e-18,50.0,0.0007250454604058667,0.9680486566930699,0.23852042974344573,49.96491834878295
555,4.3358089573244066e-104,50.000000000135856,0.07229120241912734,0.9129500025927891,0.12795301047924512,46.80662496540388
556,2.7229566068723414e-112,50.0,0.017080508613414286,0.9292307177622333,0.4529512078216095,49.212677946801605
557,5.796315686074813e-19,50.00001123060144,0.01521191759080616,0.9924896253206511,0.5056785335836207,49.2507974640295
558,5.509776830838228e-18,50.00001797078213,0.012069153638938353,0.9944903163648611,0.6892287456331465,49.40347216294036
559,2.0941311145351325e-31,50.0,5.903700784600601e-06,0.9973075486513551,0.7048210035500146,49.99970561059878
560,1.4257709405141953e-73,50.0,0.0017207583563061091,0.9551262667824165,0.2597209393193072,49.91789041849098
561,2.5020539641209053e-34,50.0,0.00024095920162802673,0.8801573045583186,0.11270995374673395,49.989397024319224
562,1.7052910159105257e-57,50.0,0.07259999275668727,0.8928181752853938,0.6562879244802209,46.86187346696682
563,3.6568010612953616e-108,50.011207926400296,0.006007413637578066,0.8986629420790809,0.07112935542438087,49.74194290459344
564,9.217365280454519e-81,50.0,5.667171626009076e-05,0.9925824749180568,0.12463397052063967,49.99718751148472
565,8.046538395453911e-175,50.0,0.6324370079472945,0.983164793195585,0.4072369579760507,26.849124283958748
566,4.9770389277546e-73,50.0,0.1071233462092409,0.9800695111428521,0.5319217889700842,45.016751672004624
567,1.691879509767395e-82,50.0,0.04921607047153179,0.9085652727756439,0.2612470812833355,47.813450586423585
568,1.5281849502582034e-161,50.0,0.013415562025964705,0.9567523856995751,0.9505997549274952,49.362332554861815
569,6.577508166251792e-30,50.0,0.014775646201984691,0.931831850381869,0.4695843578496651,49.316296670209454
570,1.141056568055525e-154,50.0,0.003436141852516825,0.9772124183123253,0.08060820682920102,49.832389537615676
571,3.5708116704243845e-17,50.0,0.00015797265999799976,0.9533772339276751,0.9286981159734877,49.99247019015604
572,1.8459040358919143e-80,50.0,0.00019196904691619373,0.8803428953451408,0.5606428387368262,49.9915507846439
573,2.696131163349714e-15,50.0,0.0004516462774026259,0.984118570086497,0.1492181355710665,49.97778126375027
574,0.0009732205016697173,50.0,0.017916287910676863,0.9901121092968624,0.4478557294746325,49.11989070843991
575,0.2179130540070381,50.0,0.32434461310923546,0.9756684409203095,0.7818498220141017,36.218557175734276
576,1.2333969696647433e-148,50.0,0.0026530340697616876,0.8340994433448766,0.22298950095723075,49.8894776202321
577,1.9079052263388334e-72,50.00000000000473,0.7509227073923388,0.9067487258085359,0.25457162740890105,25.308107458879476
578,9.934218353435249e-88,50.0,0.06199664139260699,0.9672315471228926,0.7398892691606193,47.08986973992051
579,7.899462327143956e-12,50.000000000001116,3.421858626648675e-07,0.9250861276501628,0.23126541688942354,49.99998417242598
580,5.675698526111395e-173,50.0,0.009059249456152108,0.9473756646538779,0.7120807221696933,49.572710607356406
581,5.402104411944899e-45,50.0,0.18269984914745285,0.9679130188991375,0.1858041199346363,41.89579411980091
582,1.425647969947438e-52,50.0,1.6991741593277168e-06,0.9596675063769409,0.08443460294614123,49.999918467955055
583,2.599568305665008e-65,50.0,0.2843005208533129,0.9721979410992738,0.08898583730387442,37.925610565804604
584,3.445377664504569e-286,50.0,0.00792153423941909,0.9387044130390788,0.5920735202929996,49.62957996721645
585,0.14362673542289173,50.00164531926503,0.9108208991162137,0.9980136830851178,0.9689599993396446,20.003147573884057
586,1.8007406157490295e-58,50.0,0.39030333856866006,0.9432666900464906,0.804832301030749,34.60031780518299
587,1.716000907757115e-116,50.0,0.006697857464637897,0.9719707600199625,0.34656171821024484,49.67555116605204
588,2.662656304738949e-113,50.00000000000002,1.900843754123745e-06,0.9727803580473299,0.1203331686757022,49.99990754491211
589,3.4209805265869937e-29,50.00000000000008,9.724818845420806e-14,0.9171611908494157,0.8265516321043412,49.99999999999562
590,2.4014718786222924e-178,50.0,0.04529901806799023,0.99165625585625,0.8899525520060789,47.80364781834164
591,1.6995185963309014e-115,50.00000000000056,0.04689085303842508,0.9896390800459467,0.19307851975777596,47.73276143921549
592,6.800520373434475e-72,50.0,0.15227578945718115,0.9953883435615835,0.8345660951057751,42.96773389968511
593,1.908817758056639e-185,50.0,0.012590984775604348,0.9590766834774691,0.21866440943437482,49.39984494915331
594,2.2426533233194024e-115,50.0,0.017064349181862906,0.9773964749545102,0.98093649366035,49.17298418178937
595,1.1154489712510224e-71,50.0,8.315369429789519e-05,0.9935831710322731,0.8794712942726992,49.995869165084194
596,2.920970787349964e-133,50.0,0.07936906912504949,0.9974998263156621,0.2179844200608953,46.19411332497388
597,8.548274497284255e-57,50.0,0.5880845962221187,0.9935038454213796,0.11573068668233034,27.875793553118868
598,2.2047821292896932e-10,50.0,0.1724903128639332,0.9857798231432396,0.05605237709914737,42.18166024858224
599,2.318959288633827e-06,50.0,0.007604143570611564,0.9305722040903338,0.05408043688239085,49.64743631822032
600,3.4914433267949034e-33,50.0,0.0662579581855474,0.9698774237293212,0.592964617288762,46.8879591355998
601,2.6272955455678083e-39,50.000253854148134,0.0001083204309050691,0.9621441126667313,0.6396101427445217,49.995043105984095
602,4.9143145522722706e-64,50.0,0.03620826794691801,0.9651649540246893,0.08002366032083935,48.282832087946645
603,2.488200164710468e-07,50.0,0.0009197545395837672,0.9452636990177232,0.24049082878412614,49.95654811365987
604,3.460924014879799e-128,50.0,0.6104344274824959,0.9347057804087447,0.18796408261458875,28.25997287729074
605,4.841029183785607e-32,50.00000000247788,0.5806843520884519,0.9680401558483581,0.11868065447649931,28.49980470466683
606,1.911137053881856e-57,50.0,0.04968933446602604,0.9409380593822807,0.05397271294009624,47.71607863908601
607,3.232449628410804e-85,50.0,0.003554027999424299,0.932480495614354,0.5789684236317046,49.83457118255371
608,2.887766642664169e-118,50.0,0.0006429941569472555,0.9156031201895993,0.1710018747660353,49.97057229048203
609,2.7333526586861707e-164,50.0,0.03192679052402737,0.8585989556698981,0.38521164592051577,48.64799993230709
610,8.426023200145915e-134,50.00000051509282,0.006760343895948049,0.8795032178688045,0.4030927679446067,49.703595349365926
611,1.6159567905879536e-41,50.0,0.03630427095117651,0.8702878713804306,0.5966071580996374,48.44493725906941
612,4.730514866532658e-133,50.0,0.7328404859860742,0.9964303938191554,0.3203429400952423,24.09003986280729
613,1.8509889942378955e-221,50.0,0.04703294510249088,0.904092585016792,0.11521566838361513,47.91846249719941
614,2.997102893118052e-25,50.00000000000017,0.04272295881395027,0.9902149323084121,0.2519132780182956,47.92887272298115
615,1.0519241325339241e-240,50.0,0.12997288936130155,0.9113876930239032,0.811605743925419,44.41455866880694
616,4.7943069181660535e-42,50.00004944968344,0.16102759002472394,0.862679263698668,0.08478280224642182,43.51513600121674
617,1.1066683296623856e-133,50.0,0.47846252712550297,0.9904707083978868,0.6981561520376337,31.128378256121803
618,0.11950448572602859,50.0,0.0009533258558697636,0.8872840063705419,0.14910193848615727,49.838219857427525
619,1.1431828658368658e-58,50.0,0.005270216863773026,0.9579966850403348,0.31753618216582874,49.74819368683808
620,6.284522686008136e-207,50.0,0.26531756960401776,0.8752911586069296,0.7969600360587704,39.63818346207403
621,8.739273412920138e-196,50.00224210546834,7.957092012340184e-09,0.9818484980702441,0.7546612879520673,50.002241714817885
622,1.4771315854242594e-141,50.0,0.0024011463235147656,0.9891115043048706,0.5813664011968863,49.88139083162073
623,9.16269578659378e-33,50.0,4.205985151954277e-06,0.9834055492385176,1.0186683283115825,49.99979319097078
624,2.567422532595339e-13,50.00000000000001,0.21103350402836596,0.9517555905851485,0.28860282012951577,40.90166160114332
625,2.8813461881911525e-104,50.00000029273023,0.48889307434706764,0.9207646930827416,0.493349462689681,31.87645118233816
626,8.889502819015915e-17,50.000076229332585,0.39801802272535547,0.9517336666643383,0.3651797436004991,34.23393411923874
627,5.684192993274153e-271,50.0,0.011003509948745204,0.9681778528512291,0.938477499695229,49.47015956834079
628,6.450430139966377e-12,50.0,8.43808217397418e-06,0.9960532915449232,0.8226748010276602,49.99957976278337
629,3.1521391363796025e-153,50.0,0.7127458042895304,0.9246558415583942,0.36015723727075816,25.86726924866658
630,9.564606831027213e-33,50.00000046531576,3.559478528194877e-07,0.996457223687315,0.931037712551131,49.999982730978275
631,1.1189262329121728e-06,50.09009731774531,0.01925244746099932,0.9679818701067194,0.8346590617023978,49.165260532779534
632,9.403079960181645e-68,50.00000000000463,0.2962244662237681,0.9979223664302749,0.8177885684681904,37.20391453207261
633,8.37061831743293e-90,50.0,0.009307798651177661,0.9683930466636762,0.2543286430814916,49.551344664453886
634,1.8621597224574903e-152,50.0,0.0900794812203353,0.9940937057712129,0.17057415268899379,45.71724413638273
635,1.947177807484969e-26,50.0,0.11217097336109257,0.9924286147120351,0.5821738959898256,44.73254540085417
636,2.486322629039722e-39,50.0,0.696974527846162,0.966683130322479,0.24660928373065877,25.489573522903143
637,2.677318238724918e-10,50.0,0.8603220829231122,0.9516414001454088,0.5516947207620857,22.049830038244796
638,4.702714787327604e-56,50.0,0.0038287500473986463,0.9953082523932051,0.3240964231598911,49.809823265688266
639,1.270356131762822e-50,50.00000000000008,4.4886357976670476e-07,0.948845050794307,0.12075002514467381,49.99997870490531
640,1.835836433408905e-70,50.0,0.00018339375587116507,0.9815763916089528,0.05007338414933549,49.991000061029645
641,4.820428149499821e-71,50.000000172987306,8.265151801968083e-07,0.9976658603757738,0.8285856655087863,49.999958943705245
642,1.5215854701520896e-19,50.0,0.012119619011874945,0.9827770154495623,0.18572177435392428,49.40798853857849
643,2.962035837011038e-139,50.0,0.16307097308651164,0.975813729840341,0.21205791691572778,42.64440626550975
644,2.3517765802588514e-39,50.0,0.3986559754311132,0.9877980768925236,0.17052755685116566,33.72473011547773
645,4.3648802951341173e-187,50.0,0.22566265169781063,0.9339899231362253,0.8731571536446872,40.49815278049621
646,2.921034561633081e-54,50.0,0.2743184814372347,0.9731266221965098,0.6352946659759936,38.28569731463759
647,1.2442568986961806e-272,50.0,0.03975394699864796,0.9726199073234938,0.8935313636747481,48.103624378751746
648,0.0005351995730585878,50.0,0.13084802505482343,0.9590960054659803,0.3257696067565789,44.102437453268294
649,5.699386813285566e-98,50.0,0.04218748463059263,0.9784740407699092,0.6042208993643321,47.97805154586374
650,4.544801541676052e-46,50.00023836393843,0.029385680147184966,0.9233795608219023,0.08017485899980017,48.66176633708727
651,6.671964595268214e-47,50.0,0.9126402109711583,0.9919401811062619,0.15093413123977634,20.221340543089923
652,6.511681607706981e-108,50.0,0.06176582424269456,0.9605339830070451,0.05544187780235567,47.119872442151525
653,0.003441491246293948,50.0,0.12965431783901601,0.9484529615530326,0.29953635837941045,44.21102287680409
654,4.1758699004668205e-21,50.0,0.6088206435927641,0.9731328464807227,0.1807665762965403,27.648172715130613
655,8.302979824526153e-74,50.0,2.532490510633241e-05,0.9550924611183976,0.8453183655790779,49.99879063332863
656,3.011446703051565e-54,50.000000000000085,0.019221880384089694,0.9725627015924467,0.2574885091995952,49.073958705778395
657,1.4234038859609145e-43,50.0,0.30438533971554244,0.9912364679984902,0.33737339591882226,36.977334962930286
658,1.0501648803770488e-14,50.0,0.2791891536728455,0.9968816128982702,0.6142451215304621,37.85278176410669
659,2.152239886332414e-19,50.0,0.5033216262769624,0.829810737912444,1.0011564338848902,32.92924982796563
660,1.3776756061409123e-222,50.0,0.0028823667049490166,0.9965443084345007,0.6595749166046585,49.85658576383981
661,1.0570090186909615e-48,50.0,0.19698223328062645,0.9777710370515225,0.9201441112999506,41.24044637443747
662,0.0,50.00000000038938,0.0012408728964824294,0.9066605881489573,0.9914569240958396,49.94377910448681
663,2.305072757920039e-62,50.0,0.00027280696751083095,0.968061666994243,0.36564952076178325,49.9867970451003
664,3.526979477975178e-122,50.0,0.015298170052309717,0.8894090677245686,0.5762711148519534,49.324290827775776
665,1.7617588203840554e-33,50.000314331797846,3.3806522013178053e-10,0.9676786598371984,0.694484203366386,50.00031431544082
666,6.293265494197299e-08,50.0,0.009408989073778108,0.9775049998633606,0.6158385576721189,49.542241549111694
667,1.6482716648232272e-139,50.0,0.5402260152856236,0.9850681809339924,0.20415007633875237,29.366763664442114
668,8.358732991264005e-13,50.0,0.003738436632326156,0.796012624818257,0.12388593255953997,49.85142903373621
669,3.705217391164222e-67,50.0,0.07558047753634763,0.9537314288532496,0.29150744614685065,46.522661064000005
670,2.262965861220032e-39,50.0000000001394,1.8836784758888556e-07,0.9888593718696487,0.7908394666723728,49.9999906866747
671,5.265040380838993e-20,50.00000000000008,0.094215071506827,0.9046932745483828,0.7120094189536017,45.91478892047607
672,3.0718020726455208e-83,50.0,0.0014357113429702402,0.9755674936014734,0.36918597750107723,49.93001735563264
673,6.220516648159349e-62,50.000000000000426,1.7530609307590859e-06,0.9945725526036112,0.25600976226995265,49.999912822762184
674,8.54924948229688e-157,50.0,0.010379600498006469,0.9963903686142017,0.493126655052119,49.48555810057959
675,4.626581158227553e-40,50.0,0.9847553899389615,0.9915884450270273,0.05267142809894164,18.831875503352645
676,4.320312005379909e-118,50.0,0.02118422066926631,0.9114472503503965,0.10316370484736478,49.0438455792349
677,7.88679915728126e-17,50.0,0.1495571581482316,0.8564434235605902,0.21737274421828046,43.9888310043799
678,4.624313467449817e-75,50.0,1.970084316396317e-07,0.9907386824194935,0.35720671022991596,49.99999024080725
679,1.1879223907956755e-24,50.0,1.7329641624880777e-10,0.9755942978319033,0.4800933314189461,49.99999999154665
680,8.643424050200878e-06,50.0,5.249336067787844e-05,0.883232582755126,0.3801705986778708,49.99767321798882
681,3.6141391245777695e-15,50.0,0.08367948997778628,0.9278575419285122,0.4623334569711324,46.2647512729284
682,3.3019926308746666e-110,50.00066696368016,0.02544505911234292,0.9474570391985886,0.5884181886718013,48.80966000755931
683,0.630707436231514,50.0,0.0788500269455214,0.9803586420044147,0.13149918776157843,45.64983856752329
684,1.0804238126565788e-12,50.0,0.01040242476100725,0.9587512679380601,0.23383303802992228,49.50381154398817
685,6.58370710880023e-18,50.00000000016989,0.5832598217829909,0.9794967982509157,0.5911746884590188,28.239504810905398
686,3.2007253471149075e-08,50.0,0.0008112022193394742,0.9801121817317924,0.95016892273214,49.960262308329106
687,8.228829754771386e-156,50.0,0.0006433454589769762,0.8513004912374293,0.4957682264777607,49.97262348221099
688,1.415688942776075e-13,50.0,0.00541019054318833,0.9594426845209792,0.13076534713741997,49.74113405082391
689,6.605696911585117e-201,50.0,0.8198441118876395,0.9792760613457626,0.813676153579766,22.40242680768116
690,1.910659206452566e-152,50.00000000000068,0.02851330278609964,0.9186930722851598,0.7966725250524207,48.70725691865299
691,4.432761107561921e-144,50.0,0.09123001963924061,0.9944155452558778,0.8033060430351174,45.663644480223226
692,2.1923772240571145e-25,50.0,0.33233115150375886,0.9142593736022873,0.0949831777892432,36.8990621607547
693,2.2130728424239858e-70,50.0000000000041,0.05954468164630262,0.9036450910587084,0.9551872742973029,47.38073664292448
694,0.0008441576274730645,50.0,0.005087811626858571,0.9615013557167523,0.4597432422046415,49.755156255525044
695,1.3985256340048335e-151,50.0,0.7875268639730705,0.9142005226860899,0.07099108807201227,24.338647882289617
696,2.480652565076755e-150,50.0,0.013425263818868471,0.9989999465341594,0.2553866056159088,49.33388500616548
697,1.0540314075722426e-51,50.0,0.3160009430431866,0.9818084898161649,0.9911157283320359,36.66309256078997
698,1.707228980847344e-10,50.00000703035931,0.017953192257102558,0.8642777463234569,0.9150871298923946,49.23016776226588
699,2.0481111214716932e-17,50.00005539835268,0.1309581986359573,0.9639928992597592,0.985354202386525,44.07009082641475
700,3.4301138258881144e-60,50.0,0.08640858292525697,0.9660331364927983,0.051968362049806566,45.99577070400511
701,3.730426990474907e-115,50.0,5.2448312457533496e-05,0.9785312422359673,0.9077060650797701,49.997433950231255
702,1.4855691368525677e-23,50.0,0.045276240424323516,0.9995718811112867,0.4628414990490815,47.78759794512272
703,5.2396580508069e-24,50.00000291072802,0.00013150080043256785,0.998336931583885,0.7131459615156354,49.99343923592161
704,1.2618671860804897e-192,50.0,0.05156185355305415,0.986793433261413,0.8549801178740104,47.51959284472066
705,1.6352437155154524e-36,50.0,0.020967907012659447,0.9964262153380542,0.05799516759873367,48.96618869010031
706,2.1964013206264773e-117,50.0,1.3192511744296178e-05,0.9915219467764377,0.11311305401639488,49.9993459710312
707,1.8297882886940807e-110,50.0,0.023444669256799316,0.8899395528645034,0.18631777847986714,48.96759079591318
708,9.619863165113518e-204,50.0,0.005611770253202245,0.988872096113941,0.5491720286675628,49.72330230186706
709,2.1403166397879292e-42,50.0,0.22982491637665226,0.8931978810391948,0.2904011721420443,40.7209978504609
710,1.013575490907473e-41,50.0,0.10859094727593145,0.9582889802835436,0.3995012893069202,45.058493322021235
711,2.1938633563767943e-34,50.00000000000039,8.952253093356237e-07,0.998897525010844,0.16328123400216443,49.99995528810309
712,5.736304075095359e-05,50.0,0.09212396306010079,0.9730977806376135,0.6466588256772878,45.7126985342081
713,6.738592838527173e-190,50.0,0.0013114974407090545,0.9095556506760887,0.1548862728516707,49.94039156451869
714,1.5085237434084418e-64,50.02627500320057,0.011595043086933363,0.9831048423236148,0.7763732178579968,49.45925624423268
715,7.587116625221831e-48,50.0,0.24592619714146513,1.0004058885891374,0.4071207610317274,39.095094143727835
716,1.86930550677158e-50,50.0,0.6119281972112344,0.9929505454951987,0.4881602311011035,27.23243069960903
717,7.786881702324711e-36,50.0,0.6494740373624965,0.9739534941848611,0.21157564805229917,26.56157167469615
718,5.970788266071915e-185,50.00000006147938,0.7665093822673759,0.9719752439495131,0.3208654706405573,23.736046993772998
719,4.830657872562683e-76,50.0,0.3081469981159369,0.9309084813197244,0.3801140770516967,37.530965968648786
720,7.691960561130552e-88,50.00000227114066,0.47966731218041453,0.9285116473225328,0.2924964329691617,32.02914804633697
721,7.73179737779587e-149,50.0,0.23117986122066086,0.8984396722434577,0.7758260485677583,40.62248969768737
722,4.33599156268859e-34,50.0,0.6059372342043736,0.9673733597523695,0.9848981634076106,27.82278995401068
723,3.083566061690984e-109,50.0,0.22228883079994338,0.978150373042276,0.5789342494835119,40.22911964432687
724,1.987402087479163e-85,50.0,0.7598460510392633,0.8897898352959227,0.8833098508373579,25.429749093336206
725,1.7229181475048395e-28,50.0,0.9573090128411434,0.9150475835564982,0.5305100547686064,20.822616058351084
726,8.152690516183316e-18,50.0,0.00015789750311639422,0.9914791949682766,0.37374135269371694,49.992173008218074
727,2.5021597744246345e-188,50.0,0.13880972566718802,0.9307808513903223,0.7980846870433331,43.93984637873097
728,2.2241088875199624e-33,50.0,0.055462442357606515,0.8410796695550605,0.3330159230386676,47.72114889705173
729,3.519749815602399e-151,50.0,0.006679161191700332,0.9662773531739817,0.09420409360866247,49.67834298130013
730,7.126088400763724e-238,50.0,0.047197705810144625,0.988945029474288,0.3005557879405163,47.719831626714395
731,1.5527615456464189e-221,50.0,0.002578653956901495,0.9699141234951265,0.11169593596577072,49.87510260922549
732,1.0110137242415547e-252,50.094131447790524,0.19822739811292114,0.9915232085002267,0.8190719106433036,41.1554680274018
733,1.5551261981034495e-36,50.0,0.028566791844223553,0.992810981791618,0.0851556558489093,48.601849258581794
734,3.5529861592999223e-50,50.0,0.7614219061024433,0.8697770528986626,1.0320998811521023,25.784040207929543
735,3.88696352126314e-24,50.0,0.00011289512468817092,0.9664683226960208,0.13331513398775055,49.99454481952169
736,2.729311895072851e-177,50.0,0.0006797319229844954,0.9990854144698589,0.7315669338207506,49.96605601465857
737,1.581002831946467e-306,50.00000000000028,0.035435547500051866,0.9916467592153553,0.06168608008727311,48.27353397201921
738,3.1361666726935164e-11,50.0,1.2374306184447921e-06,0.9736771134066279,0.9214204309711631,49.9999397571113
739,5.382294090689505e-26,50.000000000005954,0.6630377121617621,0.9673127175349931,0.7556072563198053,26.328663016047614
740,8.059853833146139e-33,50.00000004457946,0.09618445152101866,0.981046143086476,0.09523824582687068,45.497692988871535
741,8.3271545097767355e-22,50.0,0.1076462126411352,0.9678633663988052,0.15212135009314665,45.05284705295012
742,3.142454852912344e-253,50.06513683803819,0.023142674096994713,0.9591154553792226,0.7905771961246181,48.96610861861857
743,5.35643719562067e-116,50.00649999317519,0.23770891915059034,0.8634869969257828,0.1313592290825494,40.72712922440862
744,1.856120164501526e-91,50.00000000016789,0.010520550208640875,0.9599173279578593,0.4571578164052986,49.49759819016223
745,1.3103105654726429e-08,50.0,0.20683956534444936,0.9987557456423604,0.899103441877273,40.667969839772304
746,0.0,50.00000000588333,0.11247684137003543,0.9980639999976075,0.2093317676058239,44.69063265379644
747,4.526660756802921e-49,50.0,0.004286990639728869,0.9404393334662524,0.8772700555405915,49.79882307943853
748,5.603686938020346e-239,50.0,0.015503192912154429,0.9333314739914367,0.6715231192611678,49.281728196649006
749,9.838727263088018e-25,50.00021898568736,0.27430593568075134,0.9522024257422952,0.07930006406467249,38.50671369508664
750,1.0434334638743807e-72,50.0,0.0022541173846569082,0.9959640460791184,0.07800037959356038,49.887874915077425
751,1.899385203735493e-196,50.000001970510965,0.3786735518398773,0.9044454640783934,0.40624503356086256,35.50002740703877
752,3.1245600892332216e-127,50.0,0.0028438459892184023,0.9651808023761312,0.1392785787620922,49.86294690178496
753,2.691470231287132e-175,50.00000000005974,0.0033282104191546917,0.9897226077752111,0.45554613962723856,49.835570709434485
754,5.5769847263588444e-127,50.00000000062077,0.23290621128443742,0.9822115231419405,0.42533250685356855,39.775845891263415
755,2.3093724232479825e-35,50.0,1.0771278465949304e-05,0.9675860110107114,0.43767155918366113,49.999478895797296
756,1.4162805823721426e-117,50.14591238044358,0.00019005555810266907,0.9315521675005852,1.0380614459686606,50.13703499966666
757,1.2740052969760175e-195,50.000000000000014,0.9397933917815805,0.910609026981029,0.6541222251015869,21.247487633620256
758,1.739291636825598e-26,50.0,0.0014105943695168419,0.9764437305806624,0.8448955289681669,49.93117910523612
759,4.930845011478394e-65,50.0,0.0020481190496418953,0.9070215609087725,0.6959422498801442,49.907201814864436
760,2.7873826062427e-194,50.0,0.00013536248350777487,0.9104810701847463,0.056722024800393844,49.99383813077517
761,6.6882177169106005e-99,50.0,0.3886641032969942,0.9967697510949608,0.2587899381477773,33.940683019477355
762,2.3463005952593208e-51,50.0,0.0037174099651045046,1.0005638989231034,0.7572863891840416,49.814370129310724
763,2.9562967407622115e-100,50.000000000000064,0.0015268440163700016,0.9784573791753522,0.09590678699778232,49.92535817979005
764,1.2102252439184157e-53,50.0,0.13056371496461625,0.9891161672721707,0.35409148894607306,43.94242806586175
765,5.4152286453954294e-46,50.00000000000395,0.20179788653914818,0.9927390349176303,0.054315354306244366,40.92292282411717
766,2.07803639678425e-15,50.0,0.00775166578812583,1.000215732422759,0.9416629516406618,49.61383207605981
767,1.5298071149911852e-61,50.0,0.001492682291692298,0.9821427440010285,1.0366935283620677,49.92675235054354
768,1.880817686442565e-12,50.00002011225498,0.3582949185254673,0.9689499415555312,0.8177093559153729,35.334278931856744
769,8.631210740130912e-57,50.0,0.1240019102979233,0.9738144980625094,0.757746922783851,44.312559516169145
770,1.8071289238995875e-24,50.00000013607943,0.016895462861968743,0.9927732073807363,0.21198928166928638,49.16832647197947
771,1.248573804878444e-34,50.000000000003034,0.0063424865453965765,0.9920343671939095,0.7663306405174886,49.68638941664861
772,1.678775052274334e-16,50.0,0.0001147090343634448,0.9827595471819534,1.0192619777780345,49.994363747763835
773,3.633127432827518e-10,50.0,0.10506363093697955,0.9865911916580399,0.08837556464234914,45.07682032232673
774,2.296813398676633e-05,50.0,0.0003040270369245587,0.9741155476229474,0.7359321919344786,49.98517135120235
775,2.2443790417132732e-17,50.0,0.0002558596527868349,0.8658604841573908,0.13848205236040917,49.98892428875307
776,2.988259278349548e-287,50.0,0.06154354331004736,0.9676984637453874,0.27186667660233743,47.10915769965014
777,8.030346249421574e-38,50.0,0.46332037517215985,0.9836930278958341,0.10538932398671537,31.698139321859177
778,9.161868800810605e-169,50.000015993901854,0.12352445647468356,0.957187339332362,1.0149636489576197,44.424329428786024
